인덱스,대외활동명,기업명,기업형태,접수기간,모집인원,우대역량,관심분야,활동분야,활동지역,활동기간,참여대상
90653,워커맨 서포터즈 1기 모집,(주)워커맨,중소기업,22.6.2 ~ 22.6.16,00명,기타,콘텐츠기타,서포터즈,서울,22.6.21 ~ 22.8.31,"대학생, 직장인/일반인"
90655,2022년 철도안전 청년제보단 모집,한국교통안전공단,공공기관/공기업,22.6.8 ~ 22.6.22,100명,기타,기타,서포터즈,지역 제한없음,22.7.1 ~ 22.11.30,"대학생, 직장인/일반인"
90657,제6기 국립대구과학관 온라인 과학기자단 모집,국립대구과학관,기타,22.5.31 ~ 22.6.7,10명,기타,과학/공학/기술/IT,기자단서포터즈,"대구, 경상",22.7.2 ~ 22.12.31,"대학생, 직장인/일반인"
90659,2022 대한민국 메이커 스타 참가자 모집,중소벤처기업부 / 창업진흥원,공공기관/공기업,22.5.30 ~ 22.6.30,00명,기타,창업/자기계발기타,기타,지역 제한없음,22.8.1 ~ 22.11.30,대상 제한 없음
90695,2022 데잇걸즈 6기 모집 (~6/10까지 얼리버드 지원 이벤트 진행중),맘이랜서,비영리단체/협회/재단,22.5.30 ~ 22.6.30,00명,컴퓨터 활용능력,교육과학/공학/기술/IT,기타,지역 제한없음,22.7.18 ~ 22.11.11,대상 제한 없음
90696,"청소년기자단 ""유스패치""",진해청소년문화의집,비영리단체/협회/재단,22.6.3 ~ 모집시 마감,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 타 대외활동 경험, 행사 기획 경험",언론/미디어디자인/사진/예술/영상,서포터즈기자단,"경상 진해구, 창원시",22.6.3 ~ 22.11.12,청소년
90697,(지역특화) 프로젝트 기반 블록체인 중급과정,한국표준협회,공공기관/공기업,22.5.31 ~ 22.6.30,0명,기타,교육과학/공학/기술/IT,기타,지역 제한없음,22.7.4 ~ 22.8.29,직장인/일반인
90698,카카오엔터프라이즈와 함께 하는 K-Digital Training 5기 모집,구름,공공기관/공기업,22.5.30 ~ 22.6.27,100명,"리더십, 기타",교육과학/공학/기술/IT,강연멘토링,지역 제한없음,22.7.8 ~ 22.11.3,직장인/일반인
90700,<NFT 특강> 참여자 모집,서초유스센터,기타,22.6.1 ~ 22.6.21,25명,콘텐츠 기획/제작 경험,교육경제/금융,강연,서울 서초구,22.6.16 ~ 22.7.21,"대학생, 직장인/일반인"
90704,[선착순 마감]2022 구로 청년의회&청년정책아카데미 참가자 모집,굿네이션스,비영리단체/협회/재단,22.6.4 ~ 22.6.25,40명,"리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",정치/사회/법률창업/자기계발,강연멘토링,서울 구로구,22.7.5 ~ 22.9.6,"대학생, 직장인/일반인"
90718,선한 영향력을 전달하는 한국사회공헌협회 온라인 서포터즈 4기,한국사회공헌협회,비영리단체/협회/재단,22.6.6 ~ 22.11.8,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 기타",콘텐츠사회공헌/교류,서포터즈,지역 제한없음,22.7.1 ~ 22.12.31,대상 제한 없음
90724,2022 경기디지털배움터 청년강사 모집,(주)에프엔제이,공공기관/공기업,22.6.20 ~ 모집시 마감,100명,"멘토링/수업 진행 경험, 타 대외활동 경험",교육과학/공학/기술/IT,서포터즈멘토링,경기,22.6.20 ~ 22.6.30,대상 제한 없음
90726,[직무실무 과정] 마케팅 취업학개론 2기,주식회사 제이앤비솔루션,중소기업,22.6.7 ~ 22.6.15,50명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",교육경영/컨설팅/마케팅,멘토링강연,지역 제한없음,22.6.16 ~ 22.6.17,대학생
90728,LG디스플레이 대학생 인플루언서 디플 24기 모집,LG디스플레이,대기업,22.5.20 ~ 22.6.19,00명,콘텐츠 기획/제작 경험,경영/컨설팅/마케팅콘텐츠,마케터,서울,22.7.15 ~ 23.1.31,대학생
90729,어벤커피 서포터즈 어벤쟁이 4기 모집,(주)카페폴인,중소기업,22.6.7 ~ 22.6.20,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",경영/컨설팅/마케팅요리/식품,서포터즈,지역 제한없음,22.7.1 ~ 22.8.31,대학생
90731,"[인권연대 기획강좌] 오항녕 교수의 <조선 역사, 또 다른 세상>",인권연대,비영리단체/협회/재단,22.6.7 ~ 22.6.29,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 취재/인터뷰/기사 경험, 멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 외국어, 리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험, 기타",콘텐츠기타,강연,지역 제한없음,22.6.30 ~ 22.7.21,대상 제한 없음
90732,[SOVAC 앰버서더] 4기 대학생 홍보대사 모집,파이브세컨즈,중소기업,22.6.2 ~ 22.6.26,0명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력",환경/에너지콘텐츠,서포터즈,지역 제한없음,22.7.1 ~ 22.12.31,대학생
90735,「미래 청년 일자리사업」이타서울 사회공헌 팀 모집(~6/10),사단법인 이타서울,비영리단체/협회/재단,22.6.2 ~ 22.6.10,4명,기타,환경/에너지기타,기타,서울,22.6.27 ~ 22.12.31,대학생
90736,[KB국민은행] 2022 제1차 KB굿잡온택트 취업박람회 (~6/17),KB국민은행,대기업,22.6.7 ~ 22.6.17,00명,기타,경제/금융,멘토링강연,지역 제한없음,22.6.7 ~ 22.6.17,대상 제한 없음
90737,제1회 하나뿐인 지구영상제의 첫번째 서포터즈를 모집합니다!!!(재공지),사단법인 자연의 권리찾기,비영리단체/협회/재단,22.5.10 ~ 22.6.20,0명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",디자인/사진/예술/영상환경/에너지,서포터즈,지역 제한없음,22.6.23 ~ 22.8.19,대상 제한 없음
90738,경상북도 온라인 홍보단 G토리,주식회사 수퍼씨,중소기업,22.6.7 ~ 22.6.20,00명,"사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",문화/역사콘텐츠,서포터즈마케터,"경상 경산시, 경주시, 구미시, 군위군, 김천시, 문경시, 밀양시, 봉화군, 상주시, 성주군, 안동시, 영주시, 예천군, 칠곡군",22.6.7 ~ 22.6.20,"대학생, 직장인/일반인"
90740,[토익스피킹] 공식채점관의 무료 토스 인강 체험단 모집 (~6/19),토커비,중소기업,22.6.7 ~ 22.6.19,00명,기타,기타,기타,지역 제한없음,22.6.20 ~ 22.6.24,대상 제한 없음
90741,2022 틱톡 캠퍼스 크리에이터,TikTok Korea,외국계기업,22.6.7 ~ 22.6.26,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",디자인/사진/예술/영상콘텐츠,서포터즈,지역 제한없음,22.7.1 ~ 22.9.30,대학생
90743,[대원미디어] 대원미디어 캐릭터 서포터즈 대패프렌즈4기 모집,대원미디어(주),중견기업,22.6.3 ~ 22.6.24,30명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,-,대상 제한 없음
90746,2022 이니스프리 그린 프로슈머 18기 모집,(주)이니스프리,중견기업,22.6.6 ~ 22.6.10,30명,"파워블로거/SNS, 콘텐츠 기획/제작 경험, 타 대외활동 경험",뷰티/미용/화장품,서포터즈마케터,서울 용산구,22.7.1 ~ 22.12.31,"대학생, 직장인/일반인"
90747,[국립중앙도서관] 청년을 위한 디지털 기업가정신 아카데미,(주) 캡슐미디어,중소기업,22.6.2 ~ 22.6.19,60명,"리더십, 기타",경영/컨설팅/마케팅창업/자기계발,강연멘토링,지역 제한없음,22.6.27 ~ 22.7.13,"대학생, 직장인/일반인"
90748,맛집 커뮤니티 서포터즈 동네서포터즈 음식에 진심인 사람들을 모집합니다,동네핫플,중소기업,22.6.7 ~ 22.7.4,10명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",여행/호텔/항공언론/미디어,서포터즈마케터,지역 제한없음,22.7.8 ~ 22.10.6,대상 제한 없음
90749,[시립노원청소년센터] 청소년메이커기획단 참여 대학생 모집,시립노원청소년센터,공공기관/공기업,22.6.1 ~ 22.6.17,2명,"멘토링/수업 진행 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험, 행사 기획 경험",행사/페스티벌과학/공학/기술/IT,서포터즈,서울 노원구,22.6.18 ~ 22.11.15,대학생
90752,전국(장애인)체육대회 자원봉사자 모집,울산광역시자원봉사센터,비영리단체/협회/재단,22.5.2 ~ 22.6.17,4000명,"리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",체육/헬스사회공헌/교류,봉사단-국내,울산,22.10.7 ~ 22.10.24,"대학생, 직장인/일반인"
90753,2022 프로+불편러들의 사회변화 실험실 ★ 청년 팀 모집(~6/26),서울특별시자원봉사센터,기타,22.6.7 ~ 22.6.26,00명,기타,경영/컨설팅/마케팅콘텐츠,기타,서울,22.6.7 ~ 22.6.26,"대학생, 직장인/일반인"
90754,"온라인 코딩 대외활동, 《김변수와 시작하는 코딩생활 with 파이썬》 스터디 2기 모집",코뮤니티,스타트업,22.6.7 ~ 22.6.30,00명,기타,교육과학/공학/기술/IT,기타,지역 제한없음,22.7.4 ~ 22.7.25,대상 제한 없음
90767,제8기 뇌전증 인식개선 서포터즈 “We are Epilizer”,사단법인 한국뇌전증협회,비영리단체/협회/재단,22.6.7 ~ 22.6.23,20명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",의료/보건사회공헌/교류,서포터즈,지역 제한없음,22.6.27 ~ 22.8.12,대학생
90770,[현대차 정몽구 재단] ONSO ESG COLLEGE 1기 모집 (6/3~6/23),현대차정몽구재단,비영리단체/협회/재단,22.6.3 ~ 22.6.23,32명,"리더십, 휴학 중/시간 투자 가능, 타 대외활동 경험",교육환경/에너지,서포터즈강연,지역 제한없음,22.7.8 ~ 22.10.14,대학생
90774,2022년 경기 창업허브 「창업 핵심기술교육」,에이블런,중소기업,22.6.2 ~ 22.8.5,120명,기타,교육,강연,경기,22.6.2 ~ 22.8.5,대상 제한 없음
90775,6월 취업 프로그램 [ 역량기반 직업찾기/해외영업/개발자/인사직무/1인출판사],더와이랩,중소기업,22.6.7 ~ 22.6.30,00명,휴학 중/시간 투자 가능,교육,멘토링강연,"서울 관악구, 동작구, 영등포구, 종로구",22.6.10 ~ 22.6.30,대상 제한 없음
90776,[모집] 지음 서포트 크루 ‘위드’ WITH,용산청년지음,공공기관/공기업,22.6.7 ~ 22.6.21,6명,기타,콘텐츠사회공헌/교류,서포터즈,서울 용산구,22.7.1 ~ 22.12.31,대상 제한 없음
90777,[KT&G장학재단] 상상 교육 봉사단 2기 모집(~6/13),사회복지법인 아이들과미래재단,비영리단체/협회/재단,22.6.2 ~ 22.6.13,24명,"멘토링/수업 진행 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",교육사회공헌/교류,봉사단-국내,"서울 강남구, 강동구, 강북구, 강서구, 관악구, 광진구, 구로구, 금천구, 노원구, 도봉구, 동대문구, 동작구, 마포구, 서대문구, 서초구, 성동구, 성북구, 송파구, 양천구, 영등포구, 용산구, 은평구, 종로구, 중구, 중랑구",22.7.1 ~ 22.10.31,대학생
90779,[서울시 뉴딜일자리] 기업회계 전문가 양성 및 취업과정 참여자 모집,전경련 국제경영원 뉴딜사무국,비영리단체/협회/재단,22.6.7 ~ 모집시 마감,25명,기타,교육경영/컨설팅/마케팅,멘토링강연,서울,22.6.7 ~ 22.6.19,직장인/일반인
90780,[서울시 뉴딜일자리] 소셜플랫폼 전문마케터 교육 및 청년인턴 과정 9기 참여자 모집,(사)ESC상생포럼,비영리단체/협회/재단,22.6.7 ~ 모집시 마감,25명,기타,경영/컨설팅/마케팅콘텐츠,멘토링마케터,서울,22.7.20 ~ 22.9.16,직장인/일반인
90782,[사단법인 캠프] 피스-버스 청년 국제교류 프로그램 참가자 모집 (~06/22),사단법인 캠프,비영리단체/협회/재단,22.5.30 ~ 22.6.22,15명,"외국어, 리더십",교육사회공헌/교류,강연멘토링,지역 제한없음,22.5.30 ~ 22.6.22,"대학생, 직장인/일반인"
90783,2기 서포터즈 모집,중소기업사랑나눔재단,비영리단체/협회/재단,22.5.30 ~ 22.6.10,8명,"사진/영상/디자인 툴, 취재/인터뷰/기사 경험",사회공헌/교류,서포터즈봉사단-국내,서울 영등포구,22.6.27 ~ 22.12.31,대학생
90791,"<YOZM Season 3> 일상 속 나만 아는 트렌드 공유하고, 직접 마케팅 프로모션도 기획하자!",오프널(소비의미학),스타트업,22.6.7 ~ 22.6.14,35명,콘텐츠 기획/제작 경험,경영/컨설팅/마케팅과학/공학/기술/IT,서포터즈마케터,서울,22.6.15 ~ 22.9.30,대학생
90794,[스타벅스 창업카페 시즌9] 인사이트 프로그램 - '더모두' 대표 강연,"스타벅스, 서울창조경제혁신센터",대기업,22.6.7 ~ 22.6.13,0명,기타,경영/컨설팅/마케팅창업/자기계발,강연기타,지역 제한없음,22.6.14 ~ 22.6.14,대상 제한 없음
90802,[통계청 통계교육원] 2022년 제 1회 통계 아카데미,통계청 통계교육원 / 한국통계진흥원,공공기관/공기업,22.5.31 ~ 22.6.16,50명,기타,과학/공학/기술/IT,강연,대전 서구,22.5.31 ~ 22.6.16,대상 제한 없음
90804,2022창원조각비엔날레 홍보 서포터즈 모집,창원문화재단,비영리단체/협회/재단,22.6.7 ~ 22.6.27,30명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능",문화/역사행사/페스티벌,서포터즈봉사단-국내,경상 창원시,22.6.7 ~ 22.11.30,"대학생, 직장인/일반인"
90805,D.HARA(디하라) 제 3기 서포터즈 모집 공고,주식회사 유니그랜트하이,중소기업,22.6.9 ~ 22.6.15,00명,파워블로거/SNS,디자인/사진/예술/영상,서포터즈,지역 제한없음,22.6.21 ~ 22.7.24,대상 제한 없음
90806,코카패션에서 자문단을 모집합니다!,더베어컴퍼니,공공기관/공기업,22.6.7 ~ 22.6.17,2명,"콘텐츠 기획/제작 경험, 기타",디자인/사진/예술/영상기타,기타,지역 제한없음,22.7.1 ~ 22.11.30,대학생
90809,성장메이트 EXA 15기 모집,EXA,비영리단체/협회/재단,22.6.7 ~ 22.6.24,00명,"콘텐츠 기획/제작 경험, 리더십",경영/컨설팅/마케팅창업/자기계발,멘토링강연,지역 제한없음,22.7.2 ~ 22.9.3,"대학생, 직장인/일반인"
90811,[미니인턴X더브레드블루] 비건 베이커리 기업에 마케팅 아이디어 제안하고 2주만에 취업하자! (~06/22),오픈놀,중소기업,22.6.7 ~ 22.6.22,20명,휴학 중/시간 투자 가능,창업/자기계발,기타,지역 제한없음,22.6.7 ~ 22.6.22,"대학생, 직장인/일반인"
90844,진라면 진앤지니 14기 주니어 마케터 모집,(주)오뚜기,중견기업,22.5.31 ~ 22.6.20,00명,기타,요리/식품,서포터즈,지역 제한없음,22.6.30 ~ 22.8.24,대학생
90845,제26회 부천국제판타스틱영화제 어린이 심사단 모집,제26회 부천국제판타스틱영화제,기타,22.5.30 ~ 22.6.15,00명,행사 기획 경험,디자인/사진/예술/영상,기타,경기 부천시,22.6.25 ~ 22.7.17,청소년
90846,반크 아시아친선대사 8기 모집,"사이버외교사절단 반크, 아시아발전재단",비영리단체/협회/재단,22.6.2 ~ 22.6.26,0명,기타,문화/역사,서포터즈,지역 제한없음,22.7.9 ~ 22.8.12,"청소년, 대학생"
90847,2022 '아동이 직접 만드는 우리 지역 아동정책' 아동정책영향평가단 모집,아동안전위원회,비영리단체/협회/재단,22.6.7 ~ 22.7.10,170명,기타,정치/사회/법률,서포터즈,지역 제한없음,22.7.23 ~ 22.8.12,청소년
90848,2022 한국조폐공사 지역사랑모바일상품권 chak 서포터즈 모집,한국조폐공사,공공기관/공기업,22.6.6 ~ 22.10.31,0명,기타,정치/사회/법률,서포터즈,"강원 화천군, 전라 군산시, 나주시, 완도군, 경상 의성군",22.6.1 ~ 22.12.31,대상 제한 없음
90849,2022년 하반기 서울런 대학생 멘토단 모집 (서울특별시),서울특별시청 교육정책과,공공기관/공기업,22.6.3 ~ 22.6.17,0명,기타,사회공헌/교류,서포터즈멘토링,지역 제한없음,22.7.1 ~ 22.7.31,대학생
90850,2022 청소년기자단 유스패치 2기 모집,진해청소년문화의집,기타,22.6.1 ~ 22.6.30,10명,기타,디자인/사진/예술/영상기타,서포터즈기자단,지역 제한없음,-,청소년
90851,제주스마일센터 2022년 대학생 서포터즈 모집,제주스마일센터,기타,22.5.23 ~ 22.6.23,0명,기타,정치/사회/법률기타,서포터즈,지역 제한없음,-,대학생
90860,디스콰이엇 메이커 챌린지 3기,디스콰이엇,스타트업,22.6.8 ~ 22.6.18,00명,"취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 휴학 중/시간 투자 가능, 기타",과학/공학/기술/IT창업/자기계발,서포터즈기타,지역 제한없음,22.6.27 ~ 22.7.24,대상 제한 없음
90862,"[스타트업 채용설명회] NextRise 2022, Seoul 채용설명회",제이앤아이글로벌,기타,22.6.8 ~ 22.6.16,00명,기타,디자인/사진/예술/영상과학/공학/기술/IT,기타,지역 제한없음,22.6.16 ~ 22.6.17,대상 제한 없음
90864,진라면 진앤지니 14기 주니어 마케터 모집,(주)이너스커뮤니티,중소기업,22.5.31 ~ 22.6.20,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험",경영/컨설팅/마케팅콘텐츠,서포터즈마케터,지역 제한없음,22.6.30 ~ 22.8.24,대학생
90865,대학생 역량 강화 교육 [KT&G복지재단 자원봉사 아카데미],KT&G복지재단,비영리단체/협회/재단,22.6.7 ~ 22.6.20,8명,휴학 중/시간 투자 가능,교육사회공헌/교류,강연기타,서울 마포구,22.6.24 ~ 22.8.26,대학생
90871,무역/물류회사 취업대비반 교육생 모집,(주)JJENC / 예일직업전문학교,중소기업,22.6.8 ~ 22.7.4,30명,기타,교육유통/물류,기타멘토링,"부산, 울산, 경상",22.7.4 ~ 22.11.3,대상 제한 없음
90875,[청년 금융멘토링 지원사업] 직장인들을 위한 월급관리 입문 멘토링 세미나,KH자산관리법인,중소기업,22.6.8 ~ 22.6.21,0명,기타,경제/금융,강연,서울 강남구,22.6.22 ~ 22.6.22,"대학생, 직장인/일반인"
90876,[청년 금융멘토링 지원사업] 직장인들을 위한 월급관리 입문 멘토링 세미나,KH자산관리법인,-,-,0명,모두 지원 가능,,,-,-,-
90882,삼양식품 엠버서더 삼양러버 모집,꺄르르팩토리,중소기업,22.6.8 ~ 22.6.20,00명,"파워블로거/SNS, 사진/영상/디자인 툴, 콘텐츠 기획/제작 경험, 타 대외활동 경험",디자인/사진/예술/영상콘텐츠,서포터즈,서울,22.7.6 ~ 22.9.30,대학생
90890,"""세종, 뭐 돼?"" 2022 실패박람회 <청년아고라> 숙의토론 참여자 모집",청년희망팩토리 사회적협동조합,기타,22.6.3 ~ 22.6.17,50명,기타,행사/페스티벌정치/사회/법률,기타,세종 세종시,22.6.22 ~ 22.6.22,대상 제한 없음
90892,2022 청소년 인터넷·스마트폰 치유캠프 멘토 모집,충청북도청소년종합진흥원 청소년상담복지센터,기타,22.5.18 ~ 22.6.19,10명,"사진/영상/디자인 툴, 멘토링/수업 진행 경험, 휴학 중/시간 투자 가능, 타 대외활동 경험",교육사회공헌/교류,멘토링기타,지역 제한없음,22.9.15 ~ 22.9.23,"대학생, 직장인/일반인"
90898,툰베리와 함께하는 기후여행 (18회 동북아 청소년 포럼),사단법인 더나은세상,비영리단체/협회/재단,22.6.3 ~ 22.6.29,20명,외국어,환경/에너지사회공헌/교류,기타강연,지역 제한없음,22.8.17 ~ 22.8.24,대학생
90899,2022년 청소년 인권 기자단,충청북도청소년종합진흥원 청소년상담복지센터,기타,22.6.2 ~ 22.6.12,00명,"취재/인터뷰/기사 경험, 멘토링/수업 진행 경험",언론/미디어교육,기자단,충청 청주시,22.7.1 ~ 23.12.31,대학생
90905,서울청년센터 은평 오랑 - 월간 상담 건강편(6월) 참여자 모집,서울청년센터 은평 오랑,기타,22.6.6 ~ 22.6.16,60명,기타,체육/헬스기타,기타,서울 은평구,22.6.18 ~ 22.6.18,"대학생, 직장인/일반인"
90909,SC제일은행 『Women in FinTech 아카데미 3기』 모집,Women in FinTech 아카데미 3기,금융권,22.6.3 ~ 22.6.26,00명,기타,경제/금융경영/컨설팅/마케팅,기타멘토링,지역 제한없음,22.7.8 ~ 22.10.6,대상 제한 없음
90917,인스타페이 온구서점 운영팀 모집(대학별),인스타페이,스타트업,22.6.8 ~ 22.7.10,00명,"파워블로거/SNS, 취재/인터뷰/기사 경험, 콘텐츠 기획/제작 경험, 컴퓨터 활용능력, 휴학 중/시간 투자 가능, 행사 기획 경험",창업/자기계발콘텐츠,서포터즈마케터,지역 제한없음,22.8.1 ~ 23.2.28,대학생
